Time,Indoor Temperature(℃),Indoor Humidity(%),Outdoor Temperature(℃),Outdoor Humidity(%),Dew Point(℃),Feels Like(℃),Wind(m/s),Gust(m/s),Wind Direction(°),ABS Pressure(hpa),REL Pressure(hpa),Solar Rad.(w/m2),UVI,Hourly Rain(mm),Event Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm)
2024/5/22 10:45,31.1,78,29.8,79,25.9,36.7,4.6,5.1,55,1014.7,1014.7,102.9,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 10:50,31.4,76,30.0,81,26.2,37.9,4.2,5.0,58,1014.6,1014.6,215.3,2,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 10:55,31.5,76,30.1,78,26.1,37.4,4.1,4.7,42,1014.5,1014.5,63.2,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:00,31.5,76,30.1,77,25.6,37.1,4.2,5.2,64,1014.7,1014.7,61.1,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:05,31.4,76,30.1,79,26.2,37.7,3.1,4.2,60,1014.4,1014.4,139.8,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:10,31.8,76,30.2,77,26.0,37.4,3.7,4.7,55,1014.5,1014.5,105.6,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:15,31.9,74,30.2,79,26.2,38.0,4.2,4.7,56,1014.3,1014.3,221.6,2,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:20,31.8,75,30.2,77,26.0,37.4,3.3,4.8,61,1014.4,1014.4,429.4,3,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:25,31.6,75,30.3,77,26.3,37.6,4.3,4.6,60,1014.3,1014.3,275.6,2,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:30,31.8,75,30.3,80,26.5,38.5,4.8,4.9,60,1014.3,1014.3,821.0,7,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:35,32.0,73,30.4,78,26.6,38.3,4.0,4.3,61,1014.1,1014.1,971.5,9,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:40,32.1,74,30.5,78,26.2,38.6,3.5,3.9,52,1014.2,1014.2,209.3,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:45,32.3,73,30.5,76,25.6,38.0,3.5,3.6,56,1014.0,1014.0,285.7,2,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:50,32.3,74,30.7,74,25.8,38.1,3.8,4.6,61,1014.0,1014.0,69.3,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 11:55,32.2,73,30.7,75,26.0,38.3,3.0,3.2,60,1013.9,1013.9,77.0,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:00,31.9,74,30.9,76,26.0,39.2,2.1,3.0,58,1014.0,1014.0,69.6,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:05,31.9,73,30.8,77,26.1,39.2,2.0,3.0,66,1014.0,1014.0,69.2,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:10,32.0,74,31.0,74,26.3,38.8,3.2,3.3,64,1013.8,1013.8,65.0,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:15,31.3,75,30.7,76,25.8,38.7,2.5,3.0,57,1013.9,1013.9,39.6,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:20,31.0,76,30.7,78,26.7,39.3,1.5,2.0,53,1013.6,1013.6,41.6,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:25,31.3,75,30.9,77,26.8,39.5,1.2,1.5,54,1013.6,1013.6,67.7,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:30,31.6,75,31.0,74,26.3,38.8,1.5,1.7,58,1013.6,1013.6,60.8,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:35,31.6,75,31.1,75,26.2,39.5,3.0,3.1,63,1013.3,1013.3,95.9,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:40,32.2,73,31.1,72,25.9,38.5,4.0,4.7,62,1013.1,1013.1,73.7,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:45,31.6,75,31.1,75,25.9,39.5,3.4,3.8,64,1013.1,1013.1,125.1,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:50,31.9,73,31.1,71,25.5,38.2,3.8,4.1,60,1013.0,1013.0,49.3,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 12:55,32.2,73,31.2,75,26.0,39.8,3.9,3.9,56,1013.2,1013.2,41.8,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:00,32.2,72,31.3,74,25.9,39.7,4.7,4.8,53,1012.5,1012.5,51.6,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:05,32.4,72,31.4,71,26.0,39.0,2.1,2.1,51,1012.5,1012.5,43.8,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:10,32.0,73,31.2,76,26.5,40.2,2.6,2.9,58,1012.4,1012.4,41.0,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:15,32.2,73,31.5,73,26.1,40.0,3.1,3.6,57,1012.5,1012.5,39.1,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:20,32.4,72,31.7,71,25.8,39.9,3.9,4.0,64,1012.3,1012.3,80.5,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:25,32.6,71,31.8,69,26.6,39.4,3.9,4.6,48,1012.4,1012.4,51.7,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:30,32.6,71,31.8,72,25.8,40.4,2.9,3.3,62,1012.2,1012.2,134.2,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:35,32.3,71,31.7,72,26.5,40.3,2.6,2.9,61,1012.2,1012.2,98.2,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:40,32.8,71,31.8,73,26.7,40.8,1.6,2.0,62,1012.3,1012.3,44.9,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:45,32.8,71,31.9,74,26.7,41.6,3.0,3.2,59,1012.2,1012.2,47.7,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:50,33.1,70,32.0,72,26.3,41.1,2.6,2.6,62,1012.1,1012.1,54.4,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 13:55,33.4,69,32.2,71,26.1,41.4,0.9,1.4,65,1011.9,1011.9,60.2,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:00,32.9,71,32.4,74,27.2,43.2,0.9,1.1,68,1011.7,1011.7,62.9,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:05,33.0,70,32.2,74,26.8,42.6,2.6,3.0,57,1011.7,1011.7,46.6,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:10,33.0,70,32.3,73,26.6,42.4,2.9,3.4,55,1012.0,1012.0,197.1,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:15,33.1,70,32.3,67,25.7,40.1,3.2,3.3,60,1011.6,1011.6,62.5,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:20,33.1,70,32.4,71,26.5,41.9,2.6,3.4,49,1011.7,1011.7,55.2,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:25,32.9,70,32.5,67,25.9,40.7,1.0,1.7,42,1011.5,1011.5,54.5,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:30,32.1,73,32.2,73,27.1,42.2,0.9,1.7,336,1011.4,1011.4,44.1,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:35,32.2,74,30.8,80,27.2,40.1,1.7,2.1,30,1011.3,1011.3,89.0,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:40,32.4,74,31.0,79,27.1,40.5,2.3,2.3,320,1011.3,1011.3,72.4,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:45,31.8,75,30.4,80,26.8,38.8,0.9,2.3,351,1011.2,1011.2,59.7,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:50,31.6,76,30.3,81,26.5,38.8,1.6,2.9,340,1011.4,1011.4,100.5,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 14:55,31.5,76,30.2,82,26.8,38.9,2.3,2.5,6,1011.2,1011.2,56.5,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:00,31.3,77,30.0,81,26.4,37.9,3.0,3.7,337,1011.1,1011.1,71.8,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:05,31.2,77,30.1,82,26.7,38.6,3.7,3.9,63,1011.1,1011.1,73.6,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:10,31.1,77,30.1,82,26.7,38.6,1.1,2.0,54,1010.9,1010.9,56.8,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:15,31.2,77,30.2,81,26.8,38.6,2.0,3.1,332,1011.1,1011.1,190.3,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:20,31.3,76,30.2,81,26.6,38.6,2.6,2.9,46,1010.9,1010.9,63.4,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:25,31.3,77,30.2,81,26.6,38.6,1.5,2.1,355,1010.8,1010.8,69.3,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:30,31.5,76,30.3,80,26.7,38.5,2.3,3.3,33,1010.7,1010.7,170.6,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:35,31.5,75,30.3,79,26.3,38.2,0.8,3.3,336,1010.8,1010.8,70.3,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:40,31.5,75,30.2,80,26.6,38.3,2.2,3.6,58,1010.8,1010.8,186.6,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:45,31.6,74,30.4,80,26.6,38.8,2.7,2.8,49,1010.7,1010.7,82.7,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:50,31.7,73,30.4,78,26.1,38.3,2.6,3.7,28,1010.6,1010.6,148.5,1,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 15:55,31.6,76,29.6,86,26.9,38.1,4.2,6.6,34,1010.7,1010.7,89.0,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 16:00,30.9,77,29.0,84,26.1,35.6,2.4,4.7,0,1010.7,1010.7,61.2,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 16:05,30.7,76,29.2,80,25.2,35.3,3.6,5.2,37,1010.5,1010.5,45.3,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 16:10,30.6,75,29.0,82,25.6,35.2,2.7,4.8,38,1010.4,1010.4,38.3,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 16:15,30.4,76,28.9,83,25.7,35.1,2.6,3.6,45,1010.6,1010.6,36.3,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 16:20,30.0,78,28.4,85,25.8,34.0,2.9,3.8,45,1010.8,1010.8,18.4,0,0.0,17.6,0.0,17.6,77.3,77.3
2024/5/22 16:25,29.6,81,28.5,85,25.6,34.3,4.3,5.0,32,1010.8,1010.8,20.4,0,0.1,17.7,0.1,17.7,77.4,77.4
2024/5/22 16:30,29.7,82,28.3,86,25.9,33.8,4.3,4.4,40,1010.9,1010.9,12.5,0,0.1,17.7,0.1,17.7,77.4,77.4
2024/5/22 16:35,29.7,81,28.4,86,25.8,34.2,4.2,4.5,51,1011.0,1011.0,13.4,0,0.1,17.7,0.1,17.7,77.4,77.4
2024/5/22 16:40,29.7,81,28.3,86,25.7,33.8,3.5,4.5,41,1010.9,1010.9,18.2,0,0.1,17.7,0.1,17.7,77.4,77.4
2024/5/22 16:45,29.8,82,28.3,87,25.9,34.1,3.8,4.0,44,1011.1,1011.1,21.9,0,0.2,17.8,0.2,17.8,77.5,77.5
2024/5/22 16:50,29.8,82,28.4,86,25.8,34.2,2.2,3.0,43,1010.9,1010.9,28.1,0,0.2,17.8,0.2,17.8,77.5,77.5
2024/5/22 16:55,29.5,82,28.4,83,25.3,33.6,1.7,3.0,24,1011.1,1011.1,27.7,0,0.2,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:00,29.6,80,28.4,83,25.3,33.6,2.4,3.1,39,1010.9,1010.9,25.5,0,0.2,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:05,29.6,80,28.4,83,25.3,33.6,3.3,3.9,34,1011.0,1011.0,28.0,0,0.2,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:10,29.6,80,28.5,84,25.5,34.1,2.3,5.0,39,1010.9,1010.9,25.5,0,0.2,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:15,29.5,80,28.5,85,25.7,34.3,1.1,1.9,30,1011.0,1011.0,17.7,0,0.2,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:20,29.6,79,28.7,83,25.5,34.6,1.6,1.9,42,1011.0,1011.0,15.7,0,0.2,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:25,29.6,79,28.8,83,25.6,34.7,3.2,3.3,58,1010.8,1010.8,12.8,0,0.1,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:30,29.5,80,28.8,84,25.9,34.9,3.2,4.0,37,1010.7,1010.7,10.1,0,0.1,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:35,29.5,81,28.8,84,25.6,34.9,3.7,4.4,32,1010.9,1010.9,7.1,0,0.1,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:40,29.4,81,28.6,85,26.0,34.7,2.6,3.4,54,1010.8,1010.8,6.7,0,0.1,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:45,29.3,82,28.6,84,25.7,34.4,1.4,2.2,357,1010.8,1010.8,7.6,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:50,29.3,82,28.8,84,25.8,34.9,2.6,2.7,27,1011.0,1011.0,7.1,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 17:55,29.4,81,28.9,83,25.7,35.1,4.3,5.4,47,1010.9,1010.9,5.6,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 18:00,29.4,81,28.9,84,25.7,35.3,2.7,3.1,49,1010.9,1010.9,3.7,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 18:05,29.4,81,28.9,83,25.7,35.1,3.9,4.0,47,1010.9,1010.9,2.3,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 18:10,29.4,81,29.0,83,25.8,35.4,3.7,4.8,46,1010.8,1010.8,1.0,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 18:15,29.4,81,29.0,83,25.8,35.4,1.2,1.9,43,1010.9,1010.9,0.4,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 18:20,29.3,82,29.0,83,25.8,35.4,4.1,4.4,41,1011.0,1011.0,0.1,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 18:25,29.3,82,28.9,84,26.1,35.3,2.2,3.3,30,1011.0,1011.0,0.0,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 18:30,29.2,83,28.9,84,26.0,35.3,2.6,2.8,45,1011.1,1011.1,0.0,0,0.0,17.8,0.2,17.8,77.5,77.5
2024/5/22 18:35,29.3,82,28.9,85,26.1,35.5,2.4,2.6,58,1011.1,1011.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 18:40,29.1,83,28.9,85,26.1,35.5,2.5,3.4,46,1011.2,1011.2,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 18:45,29.2,83,28.8,85,26.0,35.2,4.6,5.2,42,1011.2,1011.2,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 18:50,29.2,83,28.8,86,26.2,35.4,4.4,5.0,45,1011.5,1011.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 18:55,29.2,82,28.8,85,26.0,35.2,5.2,6.3,40,1011.6,1011.6,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:00,29.2,82,28.8,84,25.9,34.9,5.7,6.5,38,1011.7,1011.7,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:05,29.3,82,28.6,85,26.0,34.7,4.9,5.6,45,1011.9,1011.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:10,29.2,82,28.5,84,25.6,34.1,4.7,5.3,37,1011.6,1011.6,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:15,29.2,82,28.5,84,25.6,34.1,4.3,5.0,38,1011.8,1011.8,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:20,29.2,82,28.5,84,25.7,34.1,4.3,5.3,40,1012.1,1012.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:25,29.2,81,28.6,86,25.8,34.9,4.9,5.7,45,1012.5,1012.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:30,29.2,82,28.5,84,25.9,34.1,5.2,6.1,45,1012.4,1012.4,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:35,29.1,83,28.4,87,25.8,34.4,4.9,5.7,47,1012.7,1012.7,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:40,29.1,82,28.3,86,25.7,33.8,3.9,4.3,49,1012.5,1012.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:45,29.0,82,28.3,85,25.9,33.7,5.4,5.7,38,1012.5,1012.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:50,29.0,83,28.3,88,25.9,34.2,4.5,5.1,51,1012.6,1012.6,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 19:55,29.0,83,28.2,87,25.6,33.9,5.6,6.9,40,1012.4,1012.4,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:00,29.0,83,28.2,88,25.6,34.1,8.6,8.8,58,1012.8,1012.8,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:05,28.9,83,28.0,88,25.8,33.4,9.6,10.1,58,1012.7,1012.7,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:10,28.6,85,27.7,89,25.7,32.7,6.9,8.2,54,1012.8,1012.8,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:15,28.4,85,27.3,90,25.5,31.6,4.2,5.3,66,1012.9,1012.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:20,28.3,84,27.2,91,25.6,31.5,5.3,6.2,61,1012.9,1012.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:25,28.3,84,27.1,89,25.1,30.9,3.5,3.7,51,1013.0,1013.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:30,28.3,84,27.1,91,25.5,31.2,2.4,2.5,59,1013.1,1013.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:35,28.3,83,27.0,90,25.4,30.7,2.9,3.3,64,1012.9,1012.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:40,28.2,84,27.0,90,25.2,30.7,2.9,3.4,52,1013.1,1013.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:45,28.4,84,27.1,90,25.3,31.1,2.8,3.0,50,1012.9,1012.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:50,28.4,83,27.2,89,25.0,31.2,1.3,3.1,79,1013.1,1013.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 20:55,28.5,83,27.2,88,25.0,31.1,4.0,4.8,54,1013.1,1013.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:00,28.4,83,27.3,89,25.1,31.4,2.6,4.1,65,1013.3,1013.3,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:05,28.6,83,27.2,87,25.0,31.0,3.3,3.9,65,1013.5,1013.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:10,28.6,84,27.2,88,25.0,31.1,3.3,3.9,61,1013.5,1013.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:15,28.6,84,27.3,88,25.0,31.3,3.0,3.9,69,1013.5,1013.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:20,28.9,84,27.4,87,25.1,31.4,4.5,4.9,59,1013.5,1013.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:25,28.8,83,27.5,88,25.3,31.9,3.3,4.2,41,1013.5,1013.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:30,28.7,83,27.6,86,25.3,31.9,6.1,6.4,40,1013.5,1013.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:35,28.7,83,27.8,87,25.6,32.6,4.7,5.1,42,1013.6,1013.6,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:40,28.7,83,27.8,86,25.6,32.4,3.4,3.9,42,1013.6,1013.6,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:45,28.8,83,27.9,86,25.5,32.7,5.2,5.7,52,1013.5,1013.5,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:50,28.8,83,27.8,87,25.4,32.6,5.5,5.6,58,1013.7,1013.7,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 21:55,28.7,83,27.8,88,25.4,32.7,4.7,5.4,49,1013.9,1013.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:00,28.4,84,27.8,88,25.1,32.7,4.2,4.7,54,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:05,28.3,84,27.9,88,25.3,33.1,4.8,5.1,48,1013.9,1013.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:10,28.3,84,27.8,87,25.4,32.6,4.0,4.4,52,1013.8,1013.8,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:15,28.2,85,27.9,86,25.6,32.7,4.5,4.9,59,1013.8,1013.8,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:20,28.1,85,27.8,86,25.3,32.4,4.8,4.9,47,1013.9,1013.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:25,28.2,85,27.8,89,25.3,32.9,3.4,4.6,52,1013.9,1013.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:30,28.1,85,27.7,87,25.3,32.4,4.0,5.3,36,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:35,28.1,85,27.7,86,25.3,32.3,4.7,5.0,51,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:40,28.1,85,27.7,86,25.3,32.3,3.9,4.7,43,1014.1,1014.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:45,28.0,85,27.7,85,25.2,32.1,4.2,5.0,47,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:50,28.1,84,27.7,85,25.0,32.1,3.0,3.3,46,1014.1,1014.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 22:55,28.1,85,27.8,86,25.3,32.4,4.0,4.2,48,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:00,28.1,84,27.7,87,25.3,32.4,4.4,5.1,47,1014.1,1014.1,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:05,28.1,84,27.7,87,25.3,32.4,4.4,5.1,47,1013.9,1013.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:10,28.1,84,27.7,87,25.3,32.4,4.4,5.1,47,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:15,28.1,84,27.7,87,25.3,32.4,4.4,5.1,47,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:20,28.1,84,27.7,87,25.3,32.4,4.4,5.1,47,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:25,28.1,84,27.8,86,25.3,32.4,3.6,4.1,43,1014.2,1014.2,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:30,28.1,84,27.8,87,25.3,32.6,3.6,4.1,46,1014.0,1014.0,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:35,28.0,84,27.8,86,25.4,32.4,4.5,4.7,43,1014.2,1014.2,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:40,28.0,83,27.7,87,25.3,32.4,3.8,4.2,47,1013.8,1013.8,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:45,28.0,84,27.7,85,25.0,32.1,3.5,3.9,51,1013.8,1013.8,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:50,28.0,84,27.8,86,25.4,32.4,3.5,4.4,47,1013.9,1013.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:55,28.1,85,27.8,87,25.4,32.6,3.4,4.4,49,1013.9,1013.9,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/22 23:59,28.0,85,27.7,87,25.2,32.4,4.3,4.4,52,1013.7,1013.7,0.0,0,0.0,0.0,0.2,17.8,77.5,77.5
2024/5/23 0:00,28.0,85,27.7,87,25.2,32.4,4.3,4.4,52,1013.7,1013.7,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:05,28.0,85,27.7,87,25.5,32.4,3.7,4.1,49,1013.7,1013.7,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:10,28.0,84,27.7,87,25.3,32.4,4.4,4.7,42,1013.6,1013.6,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:15,28.0,85,27.7,88,25.3,32.6,4.2,5.3,58,1013.4,1013.4,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:20,27.9,85,27.6,87,25.4,32.1,4.2,4.2,52,1013.5,1013.5,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:25,27.9,85,27.7,87,25.3,32.4,4.6,4.9,43,1013.5,1013.5,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:30,27.9,85,27.6,88,25.4,32.2,3.7,4.1,43,1013.4,1013.4,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:35,27.9,86,27.7,87,25.2,32.4,4.3,5.0,56,1013.4,1013.4,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:40,27.9,85,27.8,86,25.4,32.4,3.9,4.2,57,1013.2,1013.2,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
2024/5/23 0:45,27.9,85,27.7,87,25.5,32.4,3.5,3.7,52,1012.9,1012.9,0.0,0,0.0,0.0,0.0,17.8,77.5,77.5
